row_num,timestamp,game_link,next_game_link,exception,stack_trace
106702,2023-07-25 19:17:10.926748,/stats/matches/mapstatsid/36457/dd-vs-fish123,/stats/matches/mapstatsid/36453/kinguin-vs-pixel,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=114.0.5735.198)
Stacktrace:
#0 0x5650bf95b4e3 <unknown>
#1 0x5650bf68ac76 <unknown>
#2 0x5650bf673623 <unknown>
#3 0x5650bf6734c3 <unknown>
#4 0x5650bf68c472 <unknown>
#5 0x5650bf6fddd5 <unknown>
#6 0x5650bf6e5de3 <unknown>
#7 0x5650bf6bb2dd <unknown>
#8 0x5650bf6bc34e <unknown>
#9 0x5650bf91b3e4 <unknown>
#10 0x5650bf91f3d7 <unknown>
#11 0x5650bf929b20 <unknown>
#12 0x5650bf920023 <unknown>
#13 0x5650bf8ee1aa <unknown>
#14 0x5650bf9446b8 <unknown>
#15 0x5650bf944847 <unknown>
#16 0x5650bf954243 <unknown>
#17 0x7f5b4bce1ea7 start_thread
","Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 100, in scrape
    driver.get(""https://www.hltv.org""+thisgame_link)
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/undetected_chromedriver/__init__.py"", line 473, in get_wrapped
    if self.execute_script(""return navigator.webdriver""):
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/webdriver.py"", line 406, in execute_script
    return self.execute(command, {""script"": script, ""args"": converted_args})[""value""]
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/webdriver.py"", line 346, in execute
    self.error_handler.check_response(response)
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/errorhandler.py"", line 245, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.WebDriverException: Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=114.0.5735.198)
Stacktrace:
#0 0x5650bf95b4e3 <unknown>
#1 0x5650bf68ac76 <unknown>
#2 0x5650bf673623 <unknown>
#3 0x5650bf6734c3 <unknown>
#4 0x5650bf68c472 <unknown>
#5 0x5650bf6fddd5 <unknown>
#6 0x5650bf6e5de3 <unknown>
#7 0x5650bf6bb2dd <unknown>
#8 0x5650bf6bc34e <unknown>
#9 0x5650bf91b3e4 <unknown>
#10 0x5650bf91f3d7 <unknown>
#11 0x5650bf929b20 <unknown>
#12 0x5650bf920023 <unknown>
#13 0x5650bf8ee1aa <unknown>
#14 0x5650bf9446b8 <unknown>
#15 0x5650bf944847 <unknown>
#16 0x5650bf954243 <unknown>
#17 0x7f5b4bce1ea7 start_thread

"
106703,2023-07-25 19:17:11.103018,/stats/matches/mapstatsid/36453/kinguin-vs-pixel,/stats/matches/mapstatsid/36449/singapore-vs-sweden,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=114.0.5735.198)
Stacktrace:
#0 0x5650bf95b4e3 <unknown>
#1 0x5650bf68ac76 <unknown>
#2 0x5650bf673623 <unknown>
#3 0x5650bf6734c3 <unknown>
#4 0x5650bf68c472 <unknown>
#5 0x5650bf6fddd5 <unknown>
#6 0x5650bf6e5de3 <unknown>
#7 0x5650bf6bb2dd <unknown>
#8 0x5650bf6bc34e <unknown>
#9 0x5650bf91b3e4 <unknown>
#10 0x5650bf91f3d7 <unknown>
#11 0x5650bf929b20 <unknown>
#12 0x5650bf920023 <unknown>
#13 0x5650bf8ee1aa <unknown>
#14 0x5650bf9446b8 <unknown>
#15 0x5650bf944847 <unknown>
#16 0x5650bf954243 <unknown>
#17 0x7f5b4bce1ea7 start_thread
","Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 100, in scrape
    driver.get(""https://www.hltv.org""+thisgame_link)
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/undetected_chromedriver/__init__.py"", line 473, in get_wrapped
    if self.execute_script(""return navigator.webdriver""):
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/webdriver.py"", line 406, in execute_script
    return self.execute(command, {""script"": script, ""args"": converted_args})[""value""]
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/webdriver.py"", line 346, in execute
    self.error_handler.check_response(response)
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/errorhandler.py"", line 245, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.WebDriverException: Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=114.0.5735.198)
Stacktrace:
#0 0x5650bf95b4e3 <unknown>
#1 0x5650bf68ac76 <unknown>
#2 0x5650bf673623 <unknown>
#3 0x5650bf6734c3 <unknown>
#4 0x5650bf68c472 <unknown>
#5 0x5650bf6fddd5 <unknown>
#6 0x5650bf6e5de3 <unknown>
#7 0x5650bf6bb2dd <unknown>
#8 0x5650bf6bc34e <unknown>
#9 0x5650bf91b3e4 <unknown>
#10 0x5650bf91f3d7 <unknown>
#11 0x5650bf929b20 <unknown>
#12 0x5650bf920023 <unknown>
#13 0x5650bf8ee1aa <unknown>
#14 0x5650bf9446b8 <unknown>
#15 0x5650bf944847 <unknown>
#16 0x5650bf954243 <unknown>
#17 0x7f5b4bce1ea7 start_thread

"
106704,2023-07-25 19:17:11.266262,/stats/matches/mapstatsid/36449/singapore-vs-sweden,/stats/matches/mapstatsid/36445/godsent-vs-ldlc-espoir,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=114.0.5735.198)
Stacktrace:
#0 0x5650bf95b4e3 <unknown>
#1 0x5650bf68ac76 <unknown>
#2 0x5650bf673623 <unknown>
#3 0x5650bf6734c3 <unknown>
#4 0x5650bf68c472 <unknown>
#5 0x5650bf6fddd5 <unknown>
#6 0x5650bf6e5de3 <unknown>
#7 0x5650bf6bb2dd <unknown>
#8 0x5650bf6bc34e <unknown>
#9 0x5650bf91b3e4 <unknown>
#10 0x5650bf91f3d7 <unknown>
#11 0x5650bf929b20 <unknown>
#12 0x5650bf920023 <unknown>
#13 0x5650bf8ee1aa <unknown>
#14 0x5650bf9446b8 <unknown>
#15 0x5650bf944847 <unknown>
#16 0x5650bf954243 <unknown>
#17 0x7f5b4bce1ea7 start_thread
","Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 100, in scrape
    driver.get(""https://www.hltv.org""+thisgame_link)
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/undetected_chromedriver/__init__.py"", line 473, in get_wrapped
    if self.execute_script(""return navigator.webdriver""):
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/webdriver.py"", line 406, in execute_script
    return self.execute(command, {""script"": script, ""args"": converted_args})[""value""]
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/webdriver.py"", line 346, in execute
    self.error_handler.check_response(response)
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/errorhandler.py"", line 245, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.WebDriverException: Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=114.0.5735.198)
Stacktrace:
#0 0x5650bf95b4e3 <unknown>
#1 0x5650bf68ac76 <unknown>
#2 0x5650bf673623 <unknown>
#3 0x5650bf6734c3 <unknown>
#4 0x5650bf68c472 <unknown>
#5 0x5650bf6fddd5 <unknown>
#6 0x5650bf6e5de3 <unknown>
#7 0x5650bf6bb2dd <unknown>
#8 0x5650bf6bc34e <unknown>
#9 0x5650bf91b3e4 <unknown>
#10 0x5650bf91f3d7 <unknown>
#11 0x5650bf929b20 <unknown>
#12 0x5650bf920023 <unknown>
#13 0x5650bf8ee1aa <unknown>
#14 0x5650bf9446b8 <unknown>
#15 0x5650bf944847 <unknown>
#16 0x5650bf954243 <unknown>
#17 0x7f5b4bce1ea7 start_thread

"
106705,2023-07-25 19:17:11.437092,/stats/matches/mapstatsid/36445/godsent-vs-ldlc-espoir,/stats/matches/mapstatsid/36461/intro-vs-m0nster-white,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=114.0.5735.198)
Stacktrace:
#0 0x5650bf95b4e3 <unknown>
#1 0x5650bf68ac76 <unknown>
#2 0x5650bf673623 <unknown>
#3 0x5650bf6734c3 <unknown>
#4 0x5650bf68c472 <unknown>
#5 0x5650bf6fddd5 <unknown>
#6 0x5650bf6e5de3 <unknown>
#7 0x5650bf6bb2dd <unknown>
#8 0x5650bf6bc34e <unknown>
#9 0x5650bf91b3e4 <unknown>
#10 0x5650bf91f3d7 <unknown>
#11 0x5650bf929b20 <unknown>
#12 0x5650bf920023 <unknown>
#13 0x5650bf8ee1aa <unknown>
#14 0x5650bf9446b8 <unknown>
#15 0x5650bf944847 <unknown>
#16 0x5650bf954243 <unknown>
#17 0x7f5b4bce1ea7 start_thread
","Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 100, in scrape
    driver.get(""https://www.hltv.org""+thisgame_link)
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/undetected_chromedriver/__init__.py"", line 473, in get_wrapped
    if self.execute_script(""return navigator.webdriver""):
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/webdriver.py"", line 406, in execute_script
    return self.execute(command, {""script"": script, ""args"": converted_args})[""value""]
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/webdriver.py"", line 346, in execute
    self.error_handler.check_response(response)
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/errorhandler.py"", line 245, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.WebDriverException: Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=114.0.5735.198)
Stacktrace:
#0 0x5650bf95b4e3 <unknown>
#1 0x5650bf68ac76 <unknown>
#2 0x5650bf673623 <unknown>
#3 0x5650bf6734c3 <unknown>
#4 0x5650bf68c472 <unknown>
#5 0x5650bf6fddd5 <unknown>
#6 0x5650bf6e5de3 <unknown>
#7 0x5650bf6bb2dd <unknown>
#8 0x5650bf6bc34e <unknown>
#9 0x5650bf91b3e4 <unknown>
#10 0x5650bf91f3d7 <unknown>
#11 0x5650bf929b20 <unknown>
#12 0x5650bf920023 <unknown>
#13 0x5650bf8ee1aa <unknown>
#14 0x5650bf9446b8 <unknown>
#15 0x5650bf944847 <unknown>
#16 0x5650bf954243 <unknown>
#17 0x7f5b4bce1ea7 start_thread

"
106706,2023-07-25 19:17:11.600528,/stats/matches/mapstatsid/36461/intro-vs-m0nster-white,/stats/matches/mapstatsid/36460/m0nster-white-vs-intro,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=114.0.5735.198)
Stacktrace:
#0 0x5650bf95b4e3 <unknown>
#1 0x5650bf68ac76 <unknown>
#2 0x5650bf673623 <unknown>
#3 0x5650bf6734c3 <unknown>
#4 0x5650bf68c472 <unknown>
#5 0x5650bf6fddd5 <unknown>
#6 0x5650bf6e5de3 <unknown>
#7 0x5650bf6bb2dd <unknown>
#8 0x5650bf6bc34e <unknown>
#9 0x5650bf91b3e4 <unknown>
#10 0x5650bf91f3d7 <unknown>
#11 0x5650bf929b20 <unknown>
#12 0x5650bf920023 <unknown>
#13 0x5650bf8ee1aa <unknown>
#14 0x5650bf9446b8 <unknown>
#15 0x5650bf944847 <unknown>
#16 0x5650bf954243 <unknown>
#17 0x7f5b4bce1ea7 start_thread
","Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 100, in scrape
    driver.get(""https://www.hltv.org""+thisgame_link)
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/undetected_chromedriver/__init__.py"", line 473, in get_wrapped
    if self.execute_script(""return navigator.webdriver""):
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/webdriver.py"", line 406, in execute_script
    return self.execute(command, {""script"": script, ""args"": converted_args})[""value""]
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/webdriver.py"", line 346, in execute
    self.error_handler.check_response(response)
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/errorhandler.py"", line 245, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.WebDriverException: Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=114.0.5735.198)
Stacktrace:
#0 0x5650bf95b4e3 <unknown>
#1 0x5650bf68ac76 <unknown>
#2 0x5650bf673623 <unknown>
#3 0x5650bf6734c3 <unknown>
#4 0x5650bf68c472 <unknown>
#5 0x5650bf6fddd5 <unknown>
#6 0x5650bf6e5de3 <unknown>
#7 0x5650bf6bb2dd <unknown>
#8 0x5650bf6bc34e <unknown>
#9 0x5650bf91b3e4 <unknown>
#10 0x5650bf91f3d7 <unknown>
#11 0x5650bf929b20 <unknown>
#12 0x5650bf920023 <unknown>
#13 0x5650bf8ee1aa <unknown>
#14 0x5650bf9446b8 <unknown>
#15 0x5650bf944847 <unknown>
#16 0x5650bf954243 <unknown>
#17 0x7f5b4bce1ea7 start_thread

"
106707,2023-07-25 19:17:11.757329,/stats/matches/mapstatsid/36460/m0nster-white-vs-intro,/stats/matches/mapstatsid/36446/argentina-vs-tunisia,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=114.0.5735.198)
Stacktrace:
#0 0x5650bf95b4e3 <unknown>
#1 0x5650bf68ac76 <unknown>
#2 0x5650bf673623 <unknown>
#3 0x5650bf6734c3 <unknown>
#4 0x5650bf68c472 <unknown>
#5 0x5650bf6fddd5 <unknown>
#6 0x5650bf6e5de3 <unknown>
#7 0x5650bf6bb2dd <unknown>
#8 0x5650bf6bc34e <unknown>
#9 0x5650bf91b3e4 <unknown>
#10 0x5650bf91f3d7 <unknown>
#11 0x5650bf929b20 <unknown>
#12 0x5650bf920023 <unknown>
#13 0x5650bf8ee1aa <unknown>
#14 0x5650bf9446b8 <unknown>
#15 0x5650bf944847 <unknown>
#16 0x5650bf954243 <unknown>
#17 0x7f5b4bce1ea7 start_thread
","Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 100, in scrape
    driver.get(""https://www.hltv.org""+thisgame_link)
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/undetected_chromedriver/__init__.py"", line 473, in get_wrapped
    if self.execute_script(""return navigator.webdriver""):
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/webdriver.py"", line 406, in execute_script
    return self.execute(command, {""script"": script, ""args"": converted_args})[""value""]
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/webdriver.py"", line 346, in execute
    self.error_handler.check_response(response)
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/errorhandler.py"", line 245, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.WebDriverException: Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=114.0.5735.198)
Stacktrace:
#0 0x5650bf95b4e3 <unknown>
#1 0x5650bf68ac76 <unknown>
#2 0x5650bf673623 <unknown>
#3 0x5650bf6734c3 <unknown>
#4 0x5650bf68c472 <unknown>
#5 0x5650bf6fddd5 <unknown>
#6 0x5650bf6e5de3 <unknown>
#7 0x5650bf6bb2dd <unknown>
#8 0x5650bf6bc34e <unknown>
#9 0x5650bf91b3e4 <unknown>
#10 0x5650bf91f3d7 <unknown>
#11 0x5650bf929b20 <unknown>
#12 0x5650bf920023 <unknown>
#13 0x5650bf8ee1aa <unknown>
#14 0x5650bf9446b8 <unknown>
#15 0x5650bf944847 <unknown>
#16 0x5650bf954243 <unknown>
#17 0x7f5b4bce1ea7 start_thread

"
106708,2023-07-25 19:17:11.923121,/stats/matches/mapstatsid/36446/argentina-vs-tunisia,/stats/matches/mapstatsid/36462/m0nster-white-vs-intro,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=114.0.5735.198)
Stacktrace:
#0 0x5650bf95b4e3 <unknown>
#1 0x5650bf68ac76 <unknown>
#2 0x5650bf673623 <unknown>
#3 0x5650bf6734c3 <unknown>
#4 0x5650bf68c472 <unknown>
#5 0x5650bf6fddd5 <unknown>
#6 0x5650bf6e5de3 <unknown>
#7 0x5650bf6bb2dd <unknown>
#8 0x5650bf6bc34e <unknown>
#9 0x5650bf91b3e4 <unknown>
#10 0x5650bf91f3d7 <unknown>
#11 0x5650bf929b20 <unknown>
#12 0x5650bf920023 <unknown>
#13 0x5650bf8ee1aa <unknown>
#14 0x5650bf9446b8 <unknown>
#15 0x5650bf944847 <unknown>
#16 0x5650bf954243 <unknown>
#17 0x7f5b4bce1ea7 start_thread
","Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 100, in scrape
    driver.get(""https://www.hltv.org""+thisgame_link)
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/undetected_chromedriver/__init__.py"", line 473, in get_wrapped
    if self.execute_script(""return navigator.webdriver""):
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/webdriver.py"", line 406, in execute_script
    return self.execute(command, {""script"": script, ""args"": converted_args})[""value""]
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/webdriver.py"", line 346, in execute
    self.error_handler.check_response(response)
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/errorhandler.py"", line 245, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.WebDriverException: Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=114.0.5735.198)
Stacktrace:
#0 0x5650bf95b4e3 <unknown>
#1 0x5650bf68ac76 <unknown>
#2 0x5650bf673623 <unknown>
#3 0x5650bf6734c3 <unknown>
#4 0x5650bf68c472 <unknown>
#5 0x5650bf6fddd5 <unknown>
#6 0x5650bf6e5de3 <unknown>
#7 0x5650bf6bb2dd <unknown>
#8 0x5650bf6bc34e <unknown>
#9 0x5650bf91b3e4 <unknown>
#10 0x5650bf91f3d7 <unknown>
#11 0x5650bf929b20 <unknown>
#12 0x5650bf920023 <unknown>
#13 0x5650bf8ee1aa <unknown>
#14 0x5650bf9446b8 <unknown>
#15 0x5650bf944847 <unknown>
#16 0x5650bf954243 <unknown>
#17 0x7f5b4bce1ea7 start_thread

"
106709,2023-07-25 19:17:12.084173,/stats/matches/mapstatsid/36462/m0nster-white-vs-intro,/stats/matches/mapstatsid/36459/signature-vs-mvp-project,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=114.0.5735.198)
Stacktrace:
#0 0x5650bf95b4e3 <unknown>
#1 0x5650bf68ac76 <unknown>
#2 0x5650bf673623 <unknown>
#3 0x5650bf6734c3 <unknown>
#4 0x5650bf68c472 <unknown>
#5 0x5650bf6fddd5 <unknown>
#6 0x5650bf6e5de3 <unknown>
#7 0x5650bf6bb2dd <unknown>
#8 0x5650bf6bc34e <unknown>
#9 0x5650bf91b3e4 <unknown>
#10 0x5650bf91f3d7 <unknown>
#11 0x5650bf929b20 <unknown>
#12 0x5650bf920023 <unknown>
#13 0x5650bf8ee1aa <unknown>
#14 0x5650bf9446b8 <unknown>
#15 0x5650bf944847 <unknown>
#16 0x5650bf954243 <unknown>
#17 0x7f5b4bce1ea7 start_thread
","Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 100, in scrape
    driver.get(""https://www.hltv.org""+thisgame_link)
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/undetected_chromedriver/__init__.py"", line 473, in get_wrapped
    if self.execute_script(""return navigator.webdriver""):
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/webdriver.py"", line 406, in execute_script
    return self.execute(command, {""script"": script, ""args"": converted_args})[""value""]
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/webdriver.py"", line 346, in execute
    self.error_handler.check_response(response)
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/errorhandler.py"", line 245, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.WebDriverException: Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=114.0.5735.198)
Stacktrace:
#0 0x5650bf95b4e3 <unknown>
#1 0x5650bf68ac76 <unknown>
#2 0x5650bf673623 <unknown>
#3 0x5650bf6734c3 <unknown>
#4 0x5650bf68c472 <unknown>
#5 0x5650bf6fddd5 <unknown>
#6 0x5650bf6e5de3 <unknown>
#7 0x5650bf6bb2dd <unknown>
#8 0x5650bf6bc34e <unknown>
#9 0x5650bf91b3e4 <unknown>
#10 0x5650bf91f3d7 <unknown>
#11 0x5650bf929b20 <unknown>
#12 0x5650bf920023 <unknown>
#13 0x5650bf8ee1aa <unknown>
#14 0x5650bf9446b8 <unknown>
#15 0x5650bf944847 <unknown>
#16 0x5650bf954243 <unknown>
#17 0x7f5b4bce1ea7 start_thread

"
106710,2023-07-25 19:17:12.240584,/stats/matches/mapstatsid/36459/signature-vs-mvp-project,/stats/matches/mapstatsid/36443/singapore-vs-argentina,"Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=114.0.5735.198)
Stacktrace:
#0 0x5650bf95b4e3 <unknown>
#1 0x5650bf68ac76 <unknown>
#2 0x5650bf673623 <unknown>
#3 0x5650bf6734c3 <unknown>
#4 0x5650bf68c472 <unknown>
#5 0x5650bf6fddd5 <unknown>
#6 0x5650bf6e5de3 <unknown>
#7 0x5650bf6bb2dd <unknown>
#8 0x5650bf6bc34e <unknown>
#9 0x5650bf91b3e4 <unknown>
#10 0x5650bf91f3d7 <unknown>
#11 0x5650bf929b20 <unknown>
#12 0x5650bf920023 <unknown>
#13 0x5650bf8ee1aa <unknown>
#14 0x5650bf9446b8 <unknown>
#15 0x5650bf944847 <unknown>
#16 0x5650bf954243 <unknown>
#17 0x7f5b4bce1ea7 start_thread
","Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 100, in scrape
    driver.get(""https://www.hltv.org""+thisgame_link)
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/undetected_chromedriver/__init__.py"", line 473, in get_wrapped
    if self.execute_script(""return navigator.webdriver""):
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/webdriver.py"", line 406, in execute_script
    return self.execute(command, {""script"": script, ""args"": converted_args})[""value""]
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/webdriver.py"", line 346, in execute
    self.error_handler.check_response(response)
  File ""/home/tedtimothyt/.local/lib/python3.9/site-packages/selenium/webdriver/remote/errorhandler.py"", line 245, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.WebDriverException: Message: disconnected: not connected to DevTools
  (failed to check if window was closed: disconnected: not connected to DevTools)
  (Session info: chrome=114.0.5735.198)
Stacktrace:
#0 0x5650bf95b4e3 <unknown>
#1 0x5650bf68ac76 <unknown>
#2 0x5650bf673623 <unknown>
#3 0x5650bf6734c3 <unknown>
#4 0x5650bf68c472 <unknown>
#5 0x5650bf6fddd5 <unknown>
#6 0x5650bf6e5de3 <unknown>
#7 0x5650bf6bb2dd <unknown>
#8 0x5650bf6bc34e <unknown>
#9 0x5650bf91b3e4 <unknown>
#10 0x5650bf91f3d7 <unknown>
#11 0x5650bf929b20 <unknown>
#12 0x5650bf920023 <unknown>
#13 0x5650bf8ee1aa <unknown>
#14 0x5650bf9446b8 <unknown>
#15 0x5650bf944847 <unknown>
#16 0x5650bf954243 <unknown>
#17 0x7f5b4bce1ea7 start_thread

"
106893,2023-07-25 19:34:03.395517,/stats/matches/mapstatsid/36146/nocturns-vs-guerreros-del-mouse,/stats/matches/mapstatsid/36142/fnatic-vs-liquid,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 117, in scrape
    ""team1_p1_name"": player_stats[0][0][0],
IndexError: list index out of range
"
107587,2023-07-25 20:37:43.475987,/stats/matches/mapstatsid/35363/dynasty-vs-furious,/stats/matches/mapstatsid/35355/selfless-vs-immortals,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 117, in scrape
    ""team1_p1_name"": player_stats[0][0][0],
IndexError: list index out of range
"
107644,2023-07-25 20:42:58.694784,/stats/matches/mapstatsid/35278/fnatic-vs-astralis,/stats/matches/mapstatsid/35277/natus-vincere-vs-ninjas-in-pyjamas,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 103, in scrape
    rounds_breakdown = get_rounds_breakdown(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 66, in get_rounds_breakdown
    return bs.find_all(class_='match-info-row')[0].find_all('div')[0].text
IndexError: list index out of range
"
107662,2023-07-25 20:44:41.450502,/stats/matches/mapstatsid/35268/epsilon-vs-preparation,/stats/matches/mapstatsid/35263/epsilon-vs-preparation,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 117, in scrape
    ""team1_p1_name"": player_stats[0][0][0],
IndexError: list index out of range
"
107812,2023-07-25 20:58:24.971474,/stats/matches/mapstatsid/35103/prospects-vs-selfless,/stats/matches/mapstatsid/35104/selfless-vs-prospects,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 103, in scrape
    rounds_breakdown = get_rounds_breakdown(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 66, in get_rounds_breakdown
    return bs.find_all(class_='match-info-row')[0].find_all('div')[0].text
IndexError: list index out of range
"
107813,2023-07-25 20:58:25.288835,/stats/matches/mapstatsid/35104/selfless-vs-prospects,/stats/matches/mapstatsid/35096/real-street-gamers-vs-insomnia,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 103, in scrape
    rounds_breakdown = get_rounds_breakdown(bs)
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 66, in get_rounds_breakdown
    return bs.find_all(class_='match-info-row')[0].find_all('div')[0].text
IndexError: list index out of range
"
107886,2023-07-25 21:05:07.093287,/stats/matches/mapstatsid/35007/legacy-vs-parallax,/stats/matches/mapstatsid/35012/plusvee-vs-sneaky-assasins,list index out of range,"Traceback (most recent call last):
  File ""/home/tedtimothyt/csgo/main_gcp_vm.py"", line 117, in scrape
    ""team1_p1_name"": player_stats[0][0][0],
IndexError: list index out of range
"
